id,productName,packageName,visible,track_inventory,stock_inventory,timestamp
4,"Raw Walnuts, 1/2 lb",1/2 lb,true,false,0,2025-04-24T23:05:39.702Z
112,Farm Made Chorizo Sausage Links,4 links/ pack 14 oz pack,true,true,4,2025-04-24T23:05:39.772Z
128,Chorizo Verde,4 links/ pack 14 oz pack,false,false,0,2025-04-24T23:05:39.783Z
131,Lamb Heart,"2 pack, 0.8 - 1.1 lbs	",true,true,2,2025-04-24T23:05:39.823Z
70,Lamb Kabob,0.90 - 1.10 lbs,true,false,0,2025-04-24T23:05:40.075Z
74,Lamb Shank Osso Buco,1.10 - 1.40 lbs,true,false,0,2025-04-24T23:05:40.088Z
57,"Chicken Part, Wings",1.00 - 1.50 lbs,true,false,0,2025-04-24T23:05:40.576Z
84,"Honey Maple Ham, Sliced",8 oz,true,false,0,2025-04-24T23:05:40.583Z
98,Summer Sausage,8 oz,true,false,0,2025-04-24T23:05:40.617Z
76,Lamb Stew,0.90 - 1.10 lbs,true,false,0,2025-04-24T23:05:40.632Z
19,Beef Heart,2.50 - 3.5 lbs,false,false,0,2025-04-24T23:14:28.619Z
